measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-03-08T00:00:00+09:00,smartmeter,185407,,468.0,,
2023-03-08T00:00:00+09:00,smartmeter,185408,,,2.6,2.6
2023-03-08T00:00:00+09:00,smartmeter,185409,4933.84,,,
2023-03-08T00:01:00+09:00,smartmeter,185410,,452.0,,
2023-03-08T00:01:00+09:00,smartmeter,185411,,,2.5,2.6
2023-03-08T00:02:00+09:00,smartmeter,185412,,488.0,,
2023-03-08T00:02:00+09:00,smartmeter,185413,,,2.9,2.5
2023-03-08T00:03:00+09:00,smartmeter,185414,,436.0,,
2023-03-08T00:03:00+09:00,smartmeter,185415,,,2.4,2.6
2023-03-08T00:04:00+09:00,smartmeter,185416,,460.0,,
2023-03-08T00:04:00+09:00,smartmeter,185417,,,2.5,2.6
2023-03-08T00:05:00+09:00,smartmeter,185418,,436.0,,
2023-03-08T00:05:00+09:00,smartmeter,185419,,,2.3,2.6
2023-03-08T00:06:00+09:00,smartmeter,185420,,440.0,,
2023-03-08T00:06:00+09:00,smartmeter,185421,,,2.7,2.2
2023-03-08T00:07:00+09:00,smartmeter,185422,,372.0,,
2023-03-08T00:07:00+09:00,smartmeter,185423,,,2.3,2.0
2023-03-08T00:08:00+09:00,smartmeter,185424,,488.0,,
2023-03-08T00:08:00+09:00,smartmeter,185425,,,3.6,1.9
2023-03-08T00:09:00+09:00,smartmeter,185426,,460.0,,
2023-03-08T00:09:00+09:00,smartmeter,185427,,,3.4,1.9
2023-03-08T00:10:00+09:00,smartmeter,185428,,508.0,,
2023-03-08T00:10:00+09:00,smartmeter,185429,,,3.8,1.9
2023-03-08T00:11:00+09:00,smartmeter,185430,,472.0,,
2023-03-08T00:11:00+09:00,smartmeter,185431,,,3.5,1.9
2023-03-08T00:12:00+09:00,smartmeter,185432,,472.0,,
2023-03-08T00:12:00+09:00,smartmeter,185433,,,3.6,1.7
2023-03-08T00:13:00+09:00,smartmeter,185434,,440.0,,
2023-03-08T00:13:00+09:00,smartmeter,185435,,,3.3,1.7
2023-03-08T00:14:00+09:00,smartmeter,185436,,508.0,,
2023-03-08T00:14:00+09:00,smartmeter,185437,,,3.8,1.9
2023-03-08T00:15:00+09:00,smartmeter,185438,,456.0,,
2023-03-08T00:15:00+09:00,smartmeter,185439,,,3.4,1.7
2023-03-08T00:16:00+09:00,smartmeter,185440,,468.0,,
2023-03-08T00:16:00+09:00,smartmeter,185441,,,3.5,1.7
2023-03-08T00:17:00+09:00,smartmeter,185442,,796.0,,
2023-03-08T00:17:00+09:00,smartmeter,185443,,,3.4,5.1
2023-03-08T00:18:00+09:00,smartmeter,185444,,440.0,,
2023-03-08T00:18:00+09:00,smartmeter,185445,,,3.1,1.8
2023-03-08T00:19:00+09:00,smartmeter,185446,,720.0,,
2023-03-08T00:19:00+09:00,smartmeter,185447,,,4.9,2.6
2023-03-08T00:20:00+09:00,smartmeter,185448,,664.0,,
2023-03-08T00:20:00+09:00,smartmeter,185449,,,4.9,2.1
2023-03-08T00:21:00+09:00,smartmeter,185450,,648.0,,
2023-03-08T00:21:00+09:00,smartmeter,185451,,,4.7,2.1
2023-03-08T00:22:00+09:00,smartmeter,185452,,692.0,,
2023-03-08T00:22:00+09:00,smartmeter,185453,,,5.1,2.1
2023-03-08T00:23:00+09:00,smartmeter,185454,,632.0,,
2023-03-08T00:23:00+09:00,smartmeter,185455,,,4.6,2.1
2023-03-08T00:24:00+09:00,smartmeter,185456,,616.0,,
2023-03-08T00:24:00+09:00,smartmeter,185457,,,4.9,1.6
2023-03-08T00:25:00+09:00,smartmeter,185458,,588.0,,
2023-03-08T00:25:00+09:00,smartmeter,185459,,,4.7,1.6
2023-03-08T00:26:00+09:00,smartmeter,185460,,536.0,,
2023-03-08T00:26:00+09:00,smartmeter,185461,,,4.1,1.6
2023-03-08T00:27:00+09:00,smartmeter,185462,,472.0,,
2023-03-08T00:27:00+09:00,smartmeter,185463,,,3.5,1.6
2023-03-08T00:28:00+09:00,smartmeter,185464,,524.0,,
2023-03-08T00:28:00+09:00,smartmeter,185465,,,4.0,1.6
2023-03-08T00:29:00+09:00,smartmeter,185466,,556.0,,
2023-03-08T00:29:00+09:00,smartmeter,185467,,,4.3,1.6
2023-03-08T00:30:00+09:00,smartmeter,185469,,,4.3,1.6
2023-03-08T00:30:00+09:00,smartmeter,185470,4934.11,,,
2023-03-08T00:31:00+09:00,smartmeter,185471,,516.0,,
2023-03-08T00:31:00+09:00,smartmeter,185472,,,4.0,1.6
