measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2022-09-20T00:00:00+09:00,smartmeter,,,844.0,,
2022-09-20T00:00:00+09:00,smartmeter,,,,5.8,3.1
2022-09-20T00:00:00+09:00,smartmeter,,2046.87,,,
2022-09-20T00:01:00+09:00,smartmeter,,,776.0,,
2022-09-20T00:01:00+09:00,smartmeter,,,,5.6,2.6
2022-09-20T00:02:00+09:00,smartmeter,,,776.0,,
2022-09-20T00:02:00+09:00,smartmeter,,,,5.7,2.6
2022-09-20T00:03:00+09:00,smartmeter,,,772.0,,
2022-09-20T00:03:00+09:00,smartmeter,,,,5.6,2.6
2022-09-20T00:04:00+09:00,smartmeter,,,760.0,,
2022-09-20T00:04:00+09:00,smartmeter,,,,5.5,2.6
2022-09-20T00:05:00+09:00,smartmeter,,,792.0,,
2022-09-20T00:05:00+09:00,smartmeter,,,,5.8,2.6
2022-09-20T00:06:00+09:00,smartmeter,,,756.0,,
2022-09-20T00:06:00+09:00,smartmeter,,,,5.5,2.6
2022-09-20T00:07:00+09:00,smartmeter,,,792.0,,
2022-09-20T00:07:00+09:00,smartmeter,,,,5.8,2.5
2022-09-20T00:08:00+09:00,smartmeter,,,772.0,,
2022-09-20T00:08:00+09:00,smartmeter,,,,5.6,2.6
2022-09-20T00:09:00+09:00,smartmeter,,,768.0,,
2022-09-20T00:09:00+09:00,smartmeter,,,,5.5,2.7
2022-09-20T00:10:00+09:00,smartmeter,,,760.0,,
2022-09-20T00:10:00+09:00,smartmeter,,,,5.5,2.6
2022-09-20T00:11:00+09:00,smartmeter,,,808.0,,
2022-09-20T00:11:00+09:00,smartmeter,,,,5.6,3.0
2022-09-20T00:12:00+09:00,smartmeter,,,796.0,,
2022-09-20T00:12:00+09:00,smartmeter,,,,5.8,2.6
2022-09-20T00:13:00+09:00,smartmeter,,,812.0,,
2022-09-20T00:13:00+09:00,smartmeter,,,,5.5,3.1
2022-09-20T00:14:00+09:00,smartmeter,,,804.0,,
2022-09-20T00:14:00+09:00,smartmeter,,,,5.7,2.8
2022-09-20T00:15:00+09:00,smartmeter,,,784.0,,
2022-09-20T00:15:00+09:00,smartmeter,,,,5.5,2.8
2022-09-20T00:16:00+09:00,smartmeter,,,812.0,,
2022-09-20T00:16:00+09:00,smartmeter,,,,5.7,2.8
2022-09-20T00:17:00+09:00,smartmeter,,,908.0,,
2022-09-20T00:17:00+09:00,smartmeter,,,,6.7,2.8
2022-09-20T00:18:00+09:00,smartmeter,,,792.0,,
2022-09-20T00:18:00+09:00,smartmeter,,,,5.6,2.8
2022-09-20T00:19:00+09:00,smartmeter,,,812.0,,
2022-09-20T00:19:00+09:00,smartmeter,,,,5.7,2.8
2022-09-20T00:20:00+09:00,smartmeter,,,784.0,,
2022-09-20T00:20:00+09:00,smartmeter,,,,5.5,2.8
2022-09-20T00:21:00+09:00,smartmeter,,,796.0,,
2022-09-20T00:21:00+09:00,smartmeter,,,,5.6,2.8
2022-09-20T00:22:00+09:00,smartmeter,,,780.0,,
2022-09-20T00:22:00+09:00,smartmeter,,,,5.6,2.8
2022-09-20T00:23:00+09:00,smartmeter,,,768.0,,
2022-09-20T00:23:00+09:00,smartmeter,,,,5.5,2.7
2022-09-20T00:24:00+09:00,smartmeter,,,796.0,,
2022-09-20T00:24:00+09:00,smartmeter,,,,5.8,2.8
2022-09-20T00:25:00+09:00,smartmeter,,,780.0,,
2022-09-20T00:25:00+09:00,smartmeter,,,,5.6,2.8
2022-09-20T00:26:00+09:00,smartmeter,,,792.0,,
2022-09-20T00:26:00+09:00,smartmeter,,,,5.6,2.8
2022-09-20T00:27:00+09:00,smartmeter,,,732.0,,
2022-09-20T00:27:00+09:00,smartmeter,,,,5.5,2.4
2022-09-20T00:28:00+09:00,smartmeter,,,764.0,,
2022-09-20T00:28:00+09:00,smartmeter,,,,5.5,2.7
2022-09-20T00:29:00+09:00,smartmeter,,,760.0,,
2022-09-20T00:29:00+09:00,smartmeter,,,,5.7,2.4
2022-09-20T00:30:00+09:00,smartmeter,,,716.0,,
2022-09-20T00:30:00+09:00,smartmeter,,,,5.3,2.4
2022-09-20T00:30:00+09:00,smartmeter,,2047.26,,,
2022-09-20T00:31:00+09:00,smartmeter,,,756.0,,
2022-09-20T00:31:00+09:00,smartmeter,,,,5.7,2.4
2022-09-20T00:32:00+09:00,smartmeter,,,744.0,,
2022-09-20T00:32:00+09:00,smartmeter,,,,5.6,2.4
2022-09-20T00:33:00+09:00,smartmeter,,,724.0,,
2022-09-20T00:33:00+09:00,smartmeter,,,,5.5,2.3
2022-09-20T00:35:00+09:00,smartmeter,,,720.0,,
2022-09-20T00:35:00+09:00,smartmeter,,,,5.4,2.4
2022-09-20T00:36:00+09:00,smartmeter,,,752.0,,
2022-09-20T00:36:00+09:00,smartmeter,,,,5.7,2.4
2022-09-20T00:37:00+09:00,smartmeter,,,752.0,,
2022-09-20T00:37:00+09:00,smartmeter,,,,5.4,2.6
2022-09-20T00:38:00+09:00,smartmeter,,,712.0,,
2022-09-20T00:38:00+09:00,smartmeter,,,,5.6,2.1
2022-09-20T00:39:00+09:00,smartmeter,,,712.0,,
2022-09-20T00:39:00+09:00,smartmeter,,,,5.6,2.1
2022-09-20T00:40:00+09:00,smartmeter,,,696.0,,
2022-09-20T00:40:00+09:00,smartmeter,,,,5.5,2.1
2022-09-20T00:41:00+09:00,smartmeter,,,876.0,,
2022-09-20T00:41:00+09:00,smartmeter,,,,7.1,2.1
2022-09-20T00:42:00+09:00,smartmeter,,,728.0,,
2022-09-20T00:42:00+09:00,smartmeter,,,,5.5,2.4
2022-09-20T00:43:00+09:00,smartmeter,,,720.0,,
2022-09-20T00:43:00+09:00,smartmeter,,,,5.8,2.0
2022-09-20T00:44:00+09:00,smartmeter,,,740.0,,
2022-09-20T00:44:00+09:00,smartmeter,,,,5.5,2.5
2022-09-20T00:45:00+09:00,smartmeter,,,816.0,,
2022-09-20T00:45:00+09:00,smartmeter,,,,5.8,2.9
2022-09-20T00:46:00+09:00,smartmeter,,,740.0,,
2022-09-20T00:46:00+09:00,smartmeter,,,,5.5,2.5
2022-09-20T00:47:00+09:00,smartmeter,,,752.0,,
2022-09-20T00:47:00+09:00,smartmeter,,,,5.6,2.5
2022-09-20T00:48:00+09:00,smartmeter,,,788.0,,
2022-09-20T00:48:00+09:00,smartmeter,,,,5.5,3.0
2022-09-20T00:49:00+09:00,smartmeter,,,732.0,,
2022-09-20T00:49:00+09:00,smartmeter,,,,5.5,2.4
2022-09-20T00:50:00+09:00,smartmeter,,,756.0,,
2022-09-20T00:50:00+09:00,smartmeter,,,,5.7,2.4
2022-09-20T00:51:00+09:00,smartmeter,,,792.0,,
2022-09-20T00:51:00+09:00,smartmeter,,,,5.5,2.9
2022-09-20T00:52:00+09:00,smartmeter,,,768.0,,
2022-09-20T00:52:00+09:00,smartmeter,,,,5.8,2.4
2022-09-20T00:53:00+09:00,smartmeter,,,728.0,,
2022-09-20T00:53:00+09:00,smartmeter,,,,5.5,2.4
2022-09-20T00:54:00+09:00,smartmeter,,,800.0,,
2022-09-20T00:54:00+09:00,smartmeter,,,,5.7,2.8
2022-09-20T00:55:00+09:00,smartmeter,,,732.0,,
2022-09-20T00:55:00+09:00,smartmeter,,,,5.4,2.4
2022-09-20T00:56:00+09:00,smartmeter,,,760.0,,
2022-09-20T00:56:00+09:00,smartmeter,,,,5.7,2.4
2022-09-20T00:57:00+09:00,smartmeter,,,700.0,,
2022-09-20T00:57:00+09:00,smartmeter,,,,5.4,2.1
2022-09-20T00:58:00+09:00,smartmeter,,,724.0,,
2022-09-20T00:58:00+09:00,smartmeter,,,,5.7,2.0
2022-09-20T00:59:00+09:00,smartmeter,,,696.0,,
2022-09-20T00:59:00+09:00,smartmeter,,,,5.5,2.0
2022-09-20T01:00:00+09:00,smartmeter,,,724.0,,
2022-09-20T01:00:00+09:00,smartmeter,,,,5.7,2.0
2022-09-20T01:00:00+09:00,smartmeter,,2047.62,,,
2022-09-20T01:01:00+09:00,smartmeter,,,688.0,,
2022-09-20T01:01:00+09:00,smartmeter,,,,5.5,2.0
2022-09-20T01:02:00+09:00,smartmeter,,,720.0,,
2022-09-20T01:02:00+09:00,smartmeter,,,,5.7,2.0
2022-09-20T01:03:00+09:00,smartmeter,,,696.0,,
2022-09-20T01:03:00+09:00,smartmeter,,,,5.4,2.1
2022-09-20T01:04:00+09:00,smartmeter,,,724.0,,
2022-09-20T01:04:00+09:00,smartmeter,,,,5.8,2.1
2022-09-20T01:05:00+09:00,smartmeter,,,712.0,,
2022-09-20T01:05:00+09:00,smartmeter,,,,5.6,2.1
2022-09-20T01:06:00+09:00,smartmeter,,,720.0,,
2022-09-20T01:06:00+09:00,smartmeter,,,,5.6,2.1
2022-09-20T01:07:00+09:00,smartmeter,,,704.0,,
2022-09-20T01:07:00+09:00,smartmeter,,,,5.6,2.0
2022-09-20T01:08:00+09:00,smartmeter,,,708.0,,
2022-09-20T01:08:00+09:00,smartmeter,,,,5.6,2.0
2022-09-20T01:09:00+09:00,smartmeter,,,704.0,,
2022-09-20T01:09:00+09:00,smartmeter,,,,5.5,2.0
2022-09-20T01:10:00+09:00,smartmeter,,,704.0,,
2022-09-20T01:10:00+09:00,smartmeter,,,,5.6,2.0
2022-09-20T01:11:00+09:00,smartmeter,,,708.0,,
2022-09-20T01:11:00+09:00,smartmeter,,,,5.6,2.0
2022-09-20T01:12:00+09:00,smartmeter,,,736.0,,
2022-09-20T01:12:00+09:00,smartmeter,,,,5.6,2.3
2022-09-20T01:13:00+09:00,smartmeter,,,704.0,,
2022-09-20T01:13:00+09:00,smartmeter,,,,5.5,2.1
2022-09-20T01:14:00+09:00,smartmeter,,,744.0,,
2022-09-20T01:14:00+09:00,smartmeter,,,,5.5,2.4
2022-09-20T01:15:00+09:00,smartmeter,,,748.0,,
2022-09-20T01:15:00+09:00,smartmeter,,,,5.6,2.5
2022-09-20T01:16:00+09:00,smartmeter,,,744.0,,
2022-09-20T01:16:00+09:00,smartmeter,,,,5.5,2.5
2022-09-20T01:17:00+09:00,smartmeter,,,744.0,,
2022-09-20T01:17:00+09:00,smartmeter,,,,5.5,2.4
2022-09-20T01:18:00+09:00,smartmeter,,,736.0,,
2022-09-20T01:18:00+09:00,smartmeter,,,,5.5,2.4
2022-09-20T01:19:00+09:00,smartmeter,,,960.0,,
2022-09-20T01:19:00+09:00,smartmeter,,,,5.5,4.8
2022-09-20T01:22:00+09:00,smartmeter,,,744.0,,
2022-09-20T01:22:00+09:00,smartmeter,,,,5.6,2.5
2022-09-20T01:23:00+09:00,smartmeter,,,1152.0,,
2022-09-20T01:23:00+09:00,smartmeter,,,,5.6,6.4
2022-09-20T01:24:00+09:00,smartmeter,,,748.0,,
2022-09-20T01:24:00+09:00,smartmeter,,,,5.6,2.4
2022-09-20T01:25:00+09:00,smartmeter,,,748.0,,
