measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-06-10T00:00:00+09:00,smartmeter,37721,,740.0,,
2023-06-10T00:00:00+09:00,smartmeter,37722,,,5.8,2.3
2023-06-10T00:00:00+09:00,smartmeter,37723,6291.53,,,
2023-06-10T00:01:00+09:00,smartmeter,37724,,736.0,,
2023-06-10T00:01:00+09:00,smartmeter,37725,,,5.9,2.0
2023-06-10T00:02:00+09:00,smartmeter,37726,,680.0,,
2023-06-10T00:02:00+09:00,smartmeter,37727,,,5.9,1.5
2023-06-10T00:03:00+09:00,smartmeter,37728,,692.0,,
2023-06-10T00:03:00+09:00,smartmeter,37729,,,6.1,1.5
2023-06-10T00:04:00+09:00,smartmeter,37730,,688.0,,
2023-06-10T00:04:00+09:00,smartmeter,37731,,,6.0,1.5
2023-06-10T00:05:00+09:00,smartmeter,37732,,688.0,,
2023-06-10T00:05:00+09:00,smartmeter,37733,,,6.0,1.6
2023-06-10T00:06:00+09:00,smartmeter,37734,,684.0,,
2023-06-10T00:06:00+09:00,smartmeter,37735,,,6.0,1.5
2023-06-10T00:07:00+09:00,smartmeter,37736,,684.0,,
2023-06-10T00:07:00+09:00,smartmeter,37737,,,6.0,1.5
2023-06-10T00:08:00+09:00,smartmeter,37738,,740.0,,
2023-06-10T00:08:00+09:00,smartmeter,37739,,,6.0,2.0
2023-06-10T00:09:00+09:00,smartmeter,37740,,680.0,,
2023-06-10T00:09:00+09:00,smartmeter,37741,,,5.9,1.5
2023-06-10T00:10:00+09:00,smartmeter,37742,,688.0,,
2023-06-10T00:10:00+09:00,smartmeter,37743,,,6.1,1.5
2023-06-10T00:11:00+09:00,smartmeter,37744,,676.0,,
2023-06-10T00:11:00+09:00,smartmeter,37745,,,6.0,1.5
2023-06-10T00:12:00+09:00,smartmeter,37746,,672.0,,
2023-06-10T00:12:00+09:00,smartmeter,37747,,,6.1,1.3
2023-06-10T00:13:00+09:00,smartmeter,37748,,664.0,,
2023-06-10T00:13:00+09:00,smartmeter,37749,,,5.9,1.3
2023-06-10T00:14:00+09:00,smartmeter,37750,,616.0,,
2023-06-10T00:14:00+09:00,smartmeter,37751,,,5.4,1.3
2023-06-10T00:15:00+09:00,smartmeter,37752,,672.0,,
2023-06-10T00:15:00+09:00,smartmeter,37753,,,5.3,1.8
2023-06-10T00:16:00+09:00,smartmeter,37754,,596.0,,
2023-06-10T00:16:00+09:00,smartmeter,37755,,,5.1,1.3
2023-06-10T00:17:00+09:00,smartmeter,37756,,600.0,,
2023-06-10T00:17:00+09:00,smartmeter,37757,,,5.2,1.3
2023-06-10T00:18:00+09:00,smartmeter,37758,,604.0,,
2023-06-10T00:18:00+09:00,smartmeter,37759,,,5.1,1.4
2023-06-10T00:19:00+09:00,smartmeter,37760,,592.0,,
2023-06-10T00:19:00+09:00,smartmeter,37761,,,5.1,1.3
2023-06-10T00:20:00+09:00,smartmeter,37762,,588.0,,
2023-06-10T00:20:00+09:00,smartmeter,37763,,,5.1,1.3
2023-06-10T00:21:00+09:00,smartmeter,37764,,580.0,,
2023-06-10T00:21:00+09:00,smartmeter,37765,,,5.0,1.3
2023-06-10T00:22:00+09:00,smartmeter,37766,,640.0,,
2023-06-10T00:22:00+09:00,smartmeter,37767,,,5.0,1.8
2023-06-10T00:23:00+09:00,smartmeter,37768,,584.0,,
2023-06-10T00:23:00+09:00,smartmeter,37769,,,5.0,1.3
2023-06-10T00:24:00+09:00,smartmeter,37770,,640.0,,
2023-06-10T00:24:00+09:00,smartmeter,37771,,,5.7,1.3
2023-06-10T00:25:00+09:00,smartmeter,37772,,528.0,,
2023-06-10T00:25:00+09:00,smartmeter,37773,,,4.1,1.6
2023-06-10T00:26:00+09:00,smartmeter,37774,,488.0,,
2023-06-10T00:26:00+09:00,smartmeter,37775,,,4.1,1.3
2023-06-10T00:27:00+09:00,smartmeter,37776,,484.0,,
2023-06-10T00:27:00+09:00,smartmeter,37777,,,4.0,1.3
2023-06-10T00:28:00+09:00,smartmeter,37778,,488.0,,
2023-06-10T00:28:00+09:00,smartmeter,37779,,,4.1,1.3
2023-06-10T00:29:00+09:00,smartmeter,37780,,496.0,,
2023-06-10T00:29:00+09:00,smartmeter,37781,,,4.1,1.3
2023-06-10T00:30:00+09:00,smartmeter,37782,,484.0,,
2023-06-10T00:30:00+09:00,smartmeter,37783,,,4.0,1.3
2023-06-10T00:30:00+09:00,smartmeter,37784,6291.85,,,
2023-06-10T00:31:00+09:00,smartmeter,37785,,496.0,,
2023-06-10T00:31:00+09:00,smartmeter,37786,,,4.2,1.3
2023-06-10T00:32:00+09:00,smartmeter,37787,,664.0,,
2023-06-10T00:32:00+09:00,smartmeter,37788,,,7.3,1.8
2023-06-10T00:33:00+09:00,smartmeter,37789,,308.0,,
2023-06-10T00:33:00+09:00,smartmeter,37790,,,2.4,1.3
2023-06-10T00:34:00+09:00,smartmeter,37791,,416.0,,
2023-06-10T00:34:00+09:00,smartmeter,37792,,,3.6,1.3
2023-06-10T00:35:00+09:00,smartmeter,37793,,440.0,,
2023-06-10T00:35:00+09:00,smartmeter,37794,,,3.7,1.3
2023-06-10T00:36:00+09:00,smartmeter,37795,,432.0,,
2023-06-10T00:36:00+09:00,smartmeter,37796,,,3.8,1.3
2023-06-10T00:37:00+09:00,smartmeter,37797,,432.0,,
2023-06-10T00:37:00+09:00,smartmeter,37798,,,3.7,1.3
2023-06-10T00:38:00+09:00,smartmeter,37799,,428.0,,
2023-06-10T00:38:00+09:00,smartmeter,37800,,,3.7,1.3
2023-06-10T00:39:00+09:00,smartmeter,37801,,476.0,,
2023-06-10T00:39:00+09:00,smartmeter,37802,,,3.8,1.7
2023-06-10T00:40:00+09:00,smartmeter,37803,,436.0,,
2023-06-10T00:40:00+09:00,smartmeter,37804,,,3.8,1.3
2023-06-10T00:41:00+09:00,smartmeter,37805,,440.0,,
2023-06-10T00:41:00+09:00,smartmeter,37806,,,3.9,1.3
2023-06-10T00:42:00+09:00,smartmeter,37807,,500.0,,
2023-06-10T00:42:00+09:00,smartmeter,37808,,,3.9,1.8
2023-06-10T00:43:00+09:00,smartmeter,37809,,448.0,,
2023-06-10T00:43:00+09:00,smartmeter,37810,,,3.9,1.3
2023-06-10T00:44:00+09:00,smartmeter,37811,,452.0,,
2023-06-10T00:44:00+09:00,smartmeter,37812,,,4.0,1.3
2023-06-10T00:45:00+09:00,smartmeter,37813,,452.0,,
2023-06-10T00:45:00+09:00,smartmeter,37814,,,3.9,1.3
2023-06-10T00:46:00+09:00,smartmeter,37815,,464.0,,
2023-06-10T00:46:00+09:00,smartmeter,37816,,,4.0,1.4
2023-06-10T00:47:00+09:00,smartmeter,37817,,460.0,,
2023-06-10T00:47:00+09:00,smartmeter,37818,,,4.0,1.3
2023-06-10T00:48:00+09:00,smartmeter,37819,,464.0,,
2023-06-10T00:48:00+09:00,smartmeter,37820,,,4.0,1.3
2023-06-10T00:49:00+09:00,smartmeter,37821,,516.0,,
2023-06-10T00:49:00+09:00,smartmeter,37822,,,4.0,1.8
2023-06-10T00:50:00+09:00,smartmeter,37823,,516.0,,
2023-06-10T00:50:00+09:00,smartmeter,37824,,,3.9,1.9
2023-06-10T00:51:00+09:00,smartmeter,37825,,860.0,,
2023-06-10T00:51:00+09:00,smartmeter,37826,,,3.8,5.3
2023-06-10T00:52:00+09:00,smartmeter,37827,,444.0,,
2023-06-10T00:52:00+09:00,smartmeter,37828,,,3.7,1.5
2023-06-10T00:53:00+09:00,smartmeter,37829,,528.0,,
2023-06-10T00:53:00+09:00,smartmeter,37830,,,4.0,2.0
2023-06-10T00:54:00+09:00,smartmeter,37831,,448.0,,
2023-06-10T00:54:00+09:00,smartmeter,37832,,,3.7,1.4
2023-06-10T00:55:00+09:00,smartmeter,37833,,492.0,,
2023-06-10T00:55:00+09:00,smartmeter,37834,,,3.7,1.9
2023-06-10T00:56:00+09:00,smartmeter,37835,,488.0,,
2023-06-10T00:56:00+09:00,smartmeter,37836,,,4.0,1.6
2023-06-10T00:57:00+09:00,smartmeter,37837,,484.0,,
2023-06-10T00:57:00+09:00,smartmeter,37838,,,3.9,1.6
2023-06-10T00:58:00+09:00,smartmeter,37839,,444.0,,
2023-06-10T00:58:00+09:00,smartmeter,37840,,,3.7,1.4
2023-06-10T00:59:00+09:00,smartmeter,37841,,464.0,,
2023-06-10T00:59:00+09:00,smartmeter,37842,,,3.7,1.6
2023-06-10T01:00:00+09:00,smartmeter,37843,,444.0,,
2023-06-10T01:00:00+09:00,smartmeter,37844,,,3.7,1.4
2023-06-10T01:00:00+09:00,smartmeter,37845,6292.09,,,
2023-06-10T01:01:00+09:00,smartmeter,37846,,452.0,,
2023-06-10T01:01:00+09:00,smartmeter,37847,,,3.8,1.4
2023-06-10T01:02:00+09:00,smartmeter,37848,,488.0,,
2023-06-10T01:02:00+09:00,smartmeter,37849,,,3.9,1.7
2023-06-10T01:03:00+09:00,smartmeter,37850,,452.0,,
2023-06-10T01:03:00+09:00,smartmeter,37851,,,3.9,1.4
2023-06-10T01:04:00+09:00,smartmeter,37852,,448.0,,
2023-06-10T01:04:00+09:00,smartmeter,37853,,,3.8,1.4
2023-06-10T01:05:00+09:00,smartmeter,37854,,448.0,,
2023-06-10T01:05:00+09:00,smartmeter,37855,,,3.8,1.4
2023-06-10T01:06:00+09:00,smartmeter,37856,,484.0,,
2023-06-10T01:06:00+09:00,smartmeter,37857,,,3.8,1.7
2023-06-10T01:07:00+09:00,smartmeter,37858,,448.0,,
2023-06-10T01:07:00+09:00,smartmeter,37859,,,3.8,1.4
2023-06-10T01:08:00+09:00,smartmeter,37860,,448.0,,
2023-06-10T01:08:00+09:00,smartmeter,37861,,,3.8,1.4
2023-06-10T01:09:00+09:00,smartmeter,37862,,504.0,,
2023-06-10T01:09:00+09:00,smartmeter,37863,,,3.8,1.9
2023-06-10T01:10:00+09:00,smartmeter,37864,,444.0,,
2023-06-10T01:10:00+09:00,smartmeter,37865,,,3.8,1.4
2023-06-10T01:11:00+09:00,smartmeter,37866,,440.0,,
2023-06-10T01:11:00+09:00,smartmeter,37867,,,3.8,1.3
2023-06-10T01:12:00+09:00,smartmeter,37868,,440.0,,
2023-06-10T01:12:00+09:00,smartmeter,37869,,,3.8,1.3
2023-06-10T01:13:00+09:00,smartmeter,37870,,448.0,,
2023-06-10T01:13:00+09:00,smartmeter,37871,,,3.8,1.4
2023-06-10T01:14:00+09:00,smartmeter,37872,,436.0,,
2023-06-10T01:14:00+09:00,smartmeter,37873,,,3.8,1.3
2023-06-10T01:16:00+09:00,smartmeter,37874,,484.0,,
2023-06-10T01:16:00+09:00,smartmeter,37875,,,3.7,1.8
2023-06-10T01:17:00+09:00,smartmeter,37876,,424.0,,
2023-06-10T01:17:00+09:00,smartmeter,37877,,,3.7,1.3
2023-06-10T01:18:00+09:00,smartmeter,37878,,432.0,,
2023-06-10T01:18:00+09:00,smartmeter,37879,,,3.8,1.3
2023-06-10T01:19:00+09:00,smartmeter,37880,,436.0,,
2023-06-10T01:19:00+09:00,smartmeter,37881,,,3.8,1.3
2023-06-10T01:20:00+09:00,smartmeter,37882,,440.0,,
2023-06-10T01:20:00+09:00,smartmeter,37883,,,3.8,1.3
2023-06-10T01:21:00+09:00,smartmeter,37884,,432.0,,
2023-06-10T01:21:00+09:00,smartmeter,37885,,,3.8,1.3
2023-06-10T01:22:00+09:00,smartmeter,37886,,412.0,,
2023-06-10T01:22:00+09:00,smartmeter,37887,,,3.6,1.3
2023-06-10T01:23:00+09:00,smartmeter,37888,,472.0,,
2023-06-10T01:23:00+09:00,smartmeter,37889,,,3.6,1.8
2023-06-10T01:24:00+09:00,smartmeter,37890,,408.0,,
2023-06-10T01:24:00+09:00,smartmeter,37891,,,3.6,1.3
2023-06-10T01:25:00+09:00,smartmeter,37892,,408.0,,
2023-06-10T01:25:00+09:00,smartmeter,37893,,,3.5,1.3
2023-06-10T01:26:00+09:00,smartmeter,37894,,412.0,,
2023-06-10T01:26:00+09:00,smartmeter,37895,,,3.5,1.3
2023-06-10T01:27:00+09:00,smartmeter,37896,,420.0,,
2023-06-10T01:27:00+09:00,smartmeter,37897,,,3.7,1.3
2023-06-10T01:28:00+09:00,smartmeter,37898,,432.0,,
2023-06-10T01:28:00+09:00,smartmeter,37899,,,3.8,1.3
2023-06-10T01:29:00+09:00,smartmeter,37900,,432.0,,
2023-06-10T01:29:00+09:00,smartmeter,37901,,,3.8,1.3
2023-06-10T01:30:00+09:00,smartmeter,37902,,488.0,,
2023-06-10T01:30:00+09:00,smartmeter,37903,,,3.8,1.7
2023-06-10T01:30:00+09:00,smartmeter,37904,6292.31,,,
2023-06-10T01:31:00+09:00,smartmeter,37905,,432.0,,
2023-06-10T01:31:00+09:00,smartmeter,37906,,,3.8,1.3
2023-06-10T01:32:00+09:00,smartmeter,37907,,428.0,,
2023-06-10T01:32:00+09:00,smartmeter,37908,,,3.8,1.3
2023-06-10T01:33:00+09:00,smartmeter,37909,,484.0,,
2023-06-10T01:33:00+09:00,smartmeter,37910,,,3.7,1.8
2023-06-10T01:34:00+09:00,smartmeter,37911,,444.0,,
2023-06-10T01:34:00+09:00,smartmeter,37912,,,3.9,1.3
2023-06-10T01:35:00+09:00,smartmeter,37913,,440.0,,
2023-06-10T01:35:00+09:00,smartmeter,37914,,,3.9,1.3
2023-06-10T01:36:00+09:00,smartmeter,37915,,440.0,,
2023-06-10T01:36:00+09:00,smartmeter,37916,,,3.8,1.3
2023-06-10T01:37:00+09:00,smartmeter,37917,,444.0,,
2023-06-10T01:37:00+09:00,smartmeter,37918,,,3.9,1.3
2023-06-10T01:38:00+09:00,smartmeter,37919,,436.0,,
2023-06-10T01:38:00+09:00,smartmeter,37920,,,3.8,1.3
2023-06-10T01:39:00+09:00,smartmeter,37921,,428.0,,
2023-06-10T01:39:00+09:00,smartmeter,37922,,,3.8,1.3
2023-06-10T01:40:00+09:00,smartmeter,37923,,488.0,,
2023-06-10T01:40:00+09:00,smartmeter,37924,,,3.7,1.8
2023-06-10T01:41:00+09:00,smartmeter,37925,,452.0,,
2023-06-10T01:41:00+09:00,smartmeter,37926,,,3.7,1.4
2023-06-10T01:42:00+09:00,smartmeter,37927,,456.0,,
2023-06-10T01:42:00+09:00,smartmeter,37928,,,3.8,1.4
2023-06-10T01:43:00+09:00,smartmeter,37929,,456.0,,
2023-06-10T01:43:00+09:00,smartmeter,37930,,,3.8,1.4
2023-06-10T01:44:00+09:00,smartmeter,37931,,464.0,,
2023-06-10T01:44:00+09:00,smartmeter,37932,,,3.8,1.4
2023-06-10T01:45:00+09:00,smartmeter,37933,,460.0,,
2023-06-10T01:45:00+09:00,smartmeter,37934,,,3.8,1.4
2023-06-10T01:46:00+09:00,smartmeter,37935,,456.0,,
2023-06-10T01:46:00+09:00,smartmeter,37936,,,3.8,1.4
2023-06-10T01:47:00+09:00,smartmeter,37937,,504.0,,
2023-06-10T01:47:00+09:00,smartmeter,37938,,,3.7,1.8
2023-06-10T01:48:00+09:00,smartmeter,37939,,340.0,,
2023-06-10T01:48:00+09:00,smartmeter,37940,,,2.5,1.4
2023-06-10T01:49:00+09:00,smartmeter,37941,,340.0,,
2023-06-10T01:49:00+09:00,smartmeter,37942,,,2.5,1.4
2023-06-10T01:50:00+09:00,smartmeter,37943,,440.0,,
2023-06-10T01:50:00+09:00,smartmeter,37944,,,2.3,2.5
2023-06-10T01:51:00+09:00,smartmeter,37945,,364.0,,
2023-06-10T01:51:00+09:00,smartmeter,37946,,,2.3,1.9
2023-06-10T01:52:00+09:00,smartmeter,37947,,368.0,,
2023-06-10T01:52:00+09:00,smartmeter,37948,,,2.4,1.9
2023-06-10T01:53:00+09:00,smartmeter,37949,,428.0,,
2023-06-10T01:53:00+09:00,smartmeter,37950,,,2.7,2.2
2023-06-10T01:54:00+09:00,smartmeter,37951,,460.0,,
2023-06-10T01:54:00+09:00,smartmeter,37952,,,2.4,2.7
2023-06-10T01:55:00+09:00,smartmeter,37953,,416.0,,
2023-06-10T01:55:00+09:00,smartmeter,37954,,,2.4,2.3
2023-06-10T01:56:00+09:00,smartmeter,37955,,412.0,,
