measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2022-09-18T00:00:00+09:00,smartmeter,,,852.0,,
2022-09-18T00:00:00+09:00,smartmeter,,,,5.9,3.1
2022-09-18T00:00:00+09:00,smartmeter,,1994.69,,,
2022-09-18T00:01:00+09:00,smartmeter,,,836.0,,
2022-09-18T00:01:00+09:00,smartmeter,,,,5.9,3.0
2022-09-18T00:02:00+09:00,smartmeter,,,832.0,,
2022-09-18T00:02:00+09:00,smartmeter,,,,5.8,3.0
2022-09-18T00:03:00+09:00,smartmeter,,,832.0,,
2022-09-18T00:03:00+09:00,smartmeter,,,,5.8,3.0
2022-09-18T00:04:00+09:00,smartmeter,,,832.0,,
2022-09-18T00:04:00+09:00,smartmeter,,,,5.4,3.0
2022-09-18T00:06:00+09:00,smartmeter,,,808.0,,
2022-09-18T00:06:00+09:00,smartmeter,,,,5.2,2.9
2022-09-18T00:07:00+09:00,smartmeter,,,816.0,,
2022-09-18T00:07:00+09:00,smartmeter,,,,5.3,2.9
2022-09-18T00:08:00+09:00,smartmeter,,,808.0,,
2022-09-18T00:08:00+09:00,smartmeter,,,,5.2,3.0
2022-09-18T00:09:00+09:00,smartmeter,,,796.0,,
2022-09-18T00:09:00+09:00,smartmeter,,,,5.2,2.9
2022-09-18T00:10:00+09:00,smartmeter,,,800.0,,
2022-09-18T00:10:00+09:00,smartmeter,,,,5.2,2.9
2022-09-18T00:11:00+09:00,smartmeter,,,784.0,,
2022-09-18T00:11:00+09:00,smartmeter,,,,5.2,2.7
2022-09-18T00:12:00+09:00,smartmeter,,,836.0,,
2022-09-18T00:12:00+09:00,smartmeter,,,,5.3,3.1
2022-09-18T00:13:00+09:00,smartmeter,,,784.0,,
2022-09-18T00:13:00+09:00,smartmeter,,,,5.2,2.7
2022-09-18T00:14:00+09:00,smartmeter,,,832.0,,
2022-09-18T00:14:00+09:00,smartmeter,,,,5.2,3.2
2022-09-18T00:15:00+09:00,smartmeter,,,784.0,,
2022-09-18T00:15:00+09:00,smartmeter,,,,5.2,2.7
2022-09-18T00:16:00+09:00,smartmeter,,,848.0,,
2022-09-18T00:16:00+09:00,smartmeter,,,,5.3,3.1
2022-09-18T00:17:00+09:00,smartmeter,,,784.0,,
2022-09-18T00:17:00+09:00,smartmeter,,,,5.2,2.7
2022-09-18T00:18:00+09:00,smartmeter,,,832.0,,
2022-09-18T00:18:00+09:00,smartmeter,,,,5.2,3.2
2022-09-18T00:19:00+09:00,smartmeter,,,796.0,,
2022-09-18T00:19:00+09:00,smartmeter,,,,5.3,2.7
2022-09-18T00:20:00+09:00,smartmeter,,,836.0,,
2022-09-18T00:20:00+09:00,smartmeter,,,,5.2,3.2
2022-09-18T00:21:00+09:00,smartmeter,,,784.0,,
2022-09-18T00:21:00+09:00,smartmeter,,,,5.2,2.7
2022-09-18T00:22:00+09:00,smartmeter,,,832.0,,
2022-09-18T00:22:00+09:00,smartmeter,,,,5.2,3.2
2022-09-18T00:23:00+09:00,smartmeter,,,796.0,,
2022-09-18T00:23:00+09:00,smartmeter,,,,5.3,2.7
2022-09-18T00:24:00+09:00,smartmeter,,,828.0,,
2022-09-18T00:24:00+09:00,smartmeter,,,,5.2,3.1
2022-09-18T00:25:00+09:00,smartmeter,,,788.0,,
2022-09-18T00:25:00+09:00,smartmeter,,,,5.2,2.7
2022-09-18T00:26:00+09:00,smartmeter,,,828.0,,
2022-09-18T00:26:00+09:00,smartmeter,,,,5.3,3.0
2022-09-18T00:27:00+09:00,smartmeter,,,640.0,,
2022-09-18T00:27:00+09:00,smartmeter,,,,3.8,2.9
2022-09-18T00:28:00+09:00,smartmeter,,,688.0,,
2022-09-18T00:28:00+09:00,smartmeter,,,,3.8,3.4
2022-09-18T00:29:00+09:00,smartmeter,,,640.0,,
2022-09-18T00:29:00+09:00,smartmeter,,,,3.8,2.9
2022-09-18T00:30:00+09:00,smartmeter,,,840.0,,
2022-09-18T00:30:00+09:00,smartmeter,,,,6.1,2.9
2022-09-18T00:30:00+09:00,smartmeter,,1995.08,,,
2022-09-18T00:31:00+09:00,smartmeter,,,800.0,,
2022-09-18T00:31:00+09:00,smartmeter,,,,5.8,2.8
2022-09-18T00:32:00+09:00,smartmeter,,,840.0,,
2022-09-18T00:32:00+09:00,smartmeter,,,,5.8,3.1
2022-09-18T00:33:00+09:00,smartmeter,,,820.0,,
2022-09-18T00:33:00+09:00,smartmeter,,,,6.0,2.8
2022-09-18T00:34:00+09:00,smartmeter,,,828.0,,
2022-09-18T00:34:00+09:00,smartmeter,,,,6.0,2.9
2022-09-18T00:35:00+09:00,smartmeter,,,820.0,,
2022-09-18T00:35:00+09:00,smartmeter,,,,5.9,2.8
2022-09-18T00:36:00+09:00,smartmeter,,,832.0,,
2022-09-18T00:36:00+09:00,smartmeter,,,,5.8,3.1
2022-09-18T00:38:00+09:00,smartmeter,,,852.0,,
2022-09-18T00:38:00+09:00,smartmeter,,,,5.8,3.3
2022-09-18T00:39:00+09:00,smartmeter,,,804.0,,
2022-09-18T00:39:00+09:00,smartmeter,,,,5.8,2.8
2022-09-18T00:40:00+09:00,smartmeter,,,848.0,,
2022-09-18T00:40:00+09:00,smartmeter,,,,5.7,3.2
2022-09-18T00:41:00+09:00,smartmeter,,,792.0,,
2022-09-18T00:41:00+09:00,smartmeter,,,,5.8,2.8
2022-09-18T00:42:00+09:00,smartmeter,,,844.0,,
2022-09-18T00:42:00+09:00,smartmeter,,,,5.8,3.2
2022-09-18T00:43:00+09:00,smartmeter,,,784.0,,
2022-09-18T00:43:00+09:00,smartmeter,,,,5.7,2.7
2022-09-18T00:44:00+09:00,smartmeter,,,796.0,,
2022-09-18T00:44:00+09:00,smartmeter,,,,5.7,2.9
