measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-06-03T00:00:00+09:00,smartmeter,17861,,768.0,,
2023-06-03T00:00:00+09:00,smartmeter,17862,,,6.0,2.1
2023-06-03T00:00:00+09:00,smartmeter,17863,6192.82,,,
2023-06-03T00:01:00+09:00,smartmeter,17864,,788.0,,
2023-06-03T00:01:00+09:00,smartmeter,17865,,,6.2,2.1
2023-06-03T00:02:00+09:00,smartmeter,17866,,812.0,,
2023-06-03T00:02:00+09:00,smartmeter,17867,,,6.1,2.4
2023-06-03T00:03:00+09:00,smartmeter,17868,,780.0,,
2023-06-03T00:03:00+09:00,smartmeter,17869,,,6.0,2.1
2023-06-03T00:04:00+09:00,smartmeter,17870,,800.0,,
2023-06-03T00:04:00+09:00,smartmeter,17871,,,6.1,2.3
2023-06-03T00:05:00+09:00,smartmeter,17872,,880.0,,
2023-06-03T00:05:00+09:00,smartmeter,17873,,,6.0,3.1
2023-06-03T00:06:00+09:00,smartmeter,17874,,1020.0,,
2023-06-03T00:06:00+09:00,smartmeter,17875,,,6.1,4.5
2023-06-03T00:07:00+09:00,smartmeter,17876,,1264.0,,
2023-06-03T00:07:00+09:00,smartmeter,17877,,,6.6,6.3
2023-06-03T00:08:00+09:00,smartmeter,17878,,992.0,,
2023-06-03T00:08:00+09:00,smartmeter,17879,,,6.3,4.0
2023-06-03T00:09:00+09:00,smartmeter,17880,,924.0,,
2023-06-03T00:09:00+09:00,smartmeter,17881,,,6.0,3.6
2023-06-03T00:10:00+09:00,smartmeter,17882,,784.0,,
2023-06-03T00:10:00+09:00,smartmeter,17883,,,5.8,2.4
2023-06-03T00:11:00+09:00,smartmeter,17884,,876.0,,
2023-06-03T00:11:00+09:00,smartmeter,17885,,,6.4,2.8
2023-06-03T00:12:00+09:00,smartmeter,17886,,828.0,,
2023-06-03T00:12:00+09:00,smartmeter,17887,,,5.8,2.8
2023-06-03T00:13:00+09:00,smartmeter,17888,,772.0,,
2023-06-03T00:13:00+09:00,smartmeter,17889,,,5.9,2.1
2023-06-03T00:14:00+09:00,smartmeter,17890,,756.0,,
2023-06-03T00:14:00+09:00,smartmeter,17891,,,5.9,1.9
2023-06-03T00:15:00+09:00,smartmeter,17892,,644.0,,
2023-06-03T00:15:00+09:00,smartmeter,17893,,,4.7,1.9
2023-06-03T00:16:00+09:00,smartmeter,17894,,636.0,,
2023-06-03T00:16:00+09:00,smartmeter,17895,,,4.7,1.9
2023-06-03T00:17:00+09:00,smartmeter,17896,,716.0,,
2023-06-03T00:17:00+09:00,smartmeter,17897,,,4.8,2.5
2023-06-03T00:18:00+09:00,smartmeter,17898,,676.0,,
2023-06-03T00:18:00+09:00,smartmeter,17899,,,5.0,1.9
2023-06-03T00:19:00+09:00,smartmeter,17900,,636.0,,
2023-06-03T00:19:00+09:00,smartmeter,17901,,,4.7,1.9
2023-06-03T00:20:00+09:00,smartmeter,17902,,652.0,,
2023-06-03T00:20:00+09:00,smartmeter,17903,,,4.8,1.9
2023-06-03T00:21:00+09:00,smartmeter,17904,,660.0,,
2023-06-03T00:21:00+09:00,smartmeter,17905,,,4.9,1.9
2023-06-03T00:22:00+09:00,smartmeter,17906,,648.0,,
2023-06-03T00:22:00+09:00,smartmeter,17907,,,4.8,1.9
2023-06-03T00:23:00+09:00,smartmeter,17908,,600.0,,
2023-06-03T00:23:00+09:00,smartmeter,17909,,,4.4,1.9
2023-06-03T00:24:00+09:00,smartmeter,17910,,776.0,,
2023-06-03T00:24:00+09:00,smartmeter,17911,,,6.1,1.9
2023-06-03T00:25:00+09:00,smartmeter,17912,,716.0,,
2023-06-03T00:25:00+09:00,smartmeter,17913,,,5.3,2.1
2023-06-03T00:26:00+09:00,smartmeter,17914,,724.0,,
2023-06-03T00:26:00+09:00,smartmeter,17915,,,5.5,1.9
2023-06-03T00:27:00+09:00,smartmeter,17916,,724.0,,
2023-06-03T00:27:00+09:00,smartmeter,17917,,,5.6,1.9
2023-06-03T00:28:00+09:00,smartmeter,17918,,792.0,,
2023-06-03T00:28:00+09:00,smartmeter,17919,,,5.7,2.4
2023-06-03T00:29:00+09:00,smartmeter,17920,,724.0,,
2023-06-03T00:29:00+09:00,smartmeter,17921,,,5.5,1.9
2023-06-03T00:30:00+09:00,smartmeter,17922,,720.0,,
2023-06-03T00:30:00+09:00,smartmeter,17923,,,5.6,1.9
2023-06-03T00:30:00+09:00,smartmeter,17924,6193.21,,,
2023-06-03T00:31:00+09:00,smartmeter,17925,,716.0,,
2023-06-03T00:31:00+09:00,smartmeter,17926,,,5.5,1.9
2023-06-03T00:32:00+09:00,smartmeter,17927,,756.0,,
2023-06-03T00:32:00+09:00,smartmeter,17928,,,5.3,2.4
2023-06-03T00:33:00+09:00,smartmeter,17929,,756.0,,
2023-06-03T00:33:00+09:00,smartmeter,17930,,,6.0,1.9
2023-06-03T00:34:00+09:00,smartmeter,17931,,764.0,,
2023-06-03T00:34:00+09:00,smartmeter,17932,,,6.0,1.9
2023-06-03T00:35:00+09:00,smartmeter,17933,,768.0,,
2023-06-03T00:35:00+09:00,smartmeter,17934,,,6.1,1.9
2023-06-03T00:36:00+09:00,smartmeter,17935,,804.0,,
2023-06-03T00:36:00+09:00,smartmeter,17936,,,6.3,2.1
2023-06-03T00:37:00+09:00,smartmeter,17937,,780.0,,
2023-06-03T00:37:00+09:00,smartmeter,17938,,,6.3,1.9
2023-06-03T00:38:00+09:00,smartmeter,17939,,796.0,,
2023-06-03T00:38:00+09:00,smartmeter,17940,,,6.4,1.9
2023-06-03T00:39:00+09:00,smartmeter,17941,,828.0,,
2023-06-03T00:39:00+09:00,smartmeter,17942,,,6.4,2.2
2023-06-03T00:40:00+09:00,smartmeter,17943,,796.0,,
2023-06-03T00:40:00+09:00,smartmeter,17944,,,6.4,1.9
2023-06-03T00:41:00+09:00,smartmeter,17945,,784.0,,
2023-06-03T00:41:00+09:00,smartmeter,17946,,,6.3,1.9
2023-06-03T00:42:00+09:00,smartmeter,17947,,792.0,,
2023-06-03T00:42:00+09:00,smartmeter,17948,,,6.3,1.9
2023-06-03T00:43:00+09:00,smartmeter,17949,,832.0,,
2023-06-03T00:43:00+09:00,smartmeter,17950,,,6.1,2.4
2023-06-03T00:44:00+09:00,smartmeter,17951,,760.0,,
2023-06-03T00:44:00+09:00,smartmeter,17952,,,6.0,1.9
2023-06-03T00:45:00+09:00,smartmeter,17953,,760.0,,
2023-06-03T00:45:00+09:00,smartmeter,17954,,,6.0,1.9
2023-06-03T00:46:00+09:00,smartmeter,17955,,764.0,,
2023-06-03T00:46:00+09:00,smartmeter,17956,,,6.0,1.9
2023-06-03T00:47:00+09:00,smartmeter,17957,,760.0,,
2023-06-03T00:47:00+09:00,smartmeter,17958,,,6.0,1.9
2023-06-03T00:48:00+09:00,smartmeter,17959,,772.0,,
2023-06-03T00:48:00+09:00,smartmeter,17960,,,6.2,1.9
2023-06-03T00:49:00+09:00,smartmeter,17961,,744.0,,
2023-06-03T00:49:00+09:00,smartmeter,17962,,,5.9,1.9
2023-06-03T00:50:00+09:00,smartmeter,17963,,760.0,,
2023-06-03T00:50:00+09:00,smartmeter,17964,,,6.0,2.0
2023-06-03T00:51:00+09:00,smartmeter,17965,,756.0,,
2023-06-03T00:51:00+09:00,smartmeter,17966,,,6.1,1.9
2023-06-03T00:52:00+09:00,smartmeter,17967,,744.0,,
2023-06-03T00:52:00+09:00,smartmeter,17968,,,5.9,1.9
2023-06-03T00:53:00+09:00,smartmeter,17969,,752.0,,
2023-06-03T00:53:00+09:00,smartmeter,17970,,,6.0,1.9
2023-06-03T00:54:00+09:00,smartmeter,17971,,692.0,,
2023-06-03T00:54:00+09:00,smartmeter,17972,,,4.9,2.2
2023-06-03T00:55:00+09:00,smartmeter,17973,,656.0,,
2023-06-03T00:55:00+09:00,smartmeter,17974,,,4.9,1.9
2023-06-03T00:56:00+09:00,smartmeter,17975,,672.0,,
2023-06-03T00:56:00+09:00,smartmeter,17976,,,5.1,1.9
2023-06-03T00:57:00+09:00,smartmeter,17978,,,5.0,1.9
2023-06-03T00:58:00+09:00,smartmeter,17979,,712.0,,
2023-06-03T00:58:00+09:00,smartmeter,17980,,,4.9,2.4
2023-06-03T00:59:00+09:00,smartmeter,17981,,664.0,,
2023-06-03T00:59:00+09:00,smartmeter,17982,,,5.0,1.9
2023-06-03T01:00:00+09:00,smartmeter,17983,,628.0,,
2023-06-03T01:00:00+09:00,smartmeter,17984,,,4.6,1.9
2023-06-03T01:00:00+09:00,smartmeter,17985,6193.58,,,
2023-06-03T01:01:00+09:00,smartmeter,17986,,648.0,,
2023-06-03T01:01:00+09:00,smartmeter,17987,,,4.8,1.9
2023-06-03T01:02:00+09:00,smartmeter,17988,,688.0,,
2023-06-03T01:02:00+09:00,smartmeter,17989,,,4.9,2.2
2023-06-03T01:03:00+09:00,smartmeter,17990,,816.0,,
2023-06-03T01:03:00+09:00,smartmeter,17991,,,6.7,1.9
