measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-03-23T00:00:00+09:00,smartmeter,29187,,604.0,,
2023-03-23T00:00:00+09:00,smartmeter,29188,,,5.0,1.4
2023-03-23T00:00:00+09:00,smartmeter,29189,5153.68,,,
2023-03-23T00:01:00+09:00,smartmeter,29190,,620.0,,
2023-03-23T00:01:00+09:00,smartmeter,29191,,,5.1,1.5
2023-03-23T00:02:00+09:00,smartmeter,29192,,644.0,,
2023-03-23T00:02:00+09:00,smartmeter,29193,,,5.3,1.5
2023-03-23T00:03:00+09:00,smartmeter,29194,,596.0,,
2023-03-23T00:03:00+09:00,smartmeter,29195,,,4.9,1.5
2023-03-23T00:04:00+09:00,smartmeter,29196,,636.0,,
2023-03-23T00:04:00+09:00,smartmeter,29197,,,4.7,2.0
2023-03-23T00:05:00+09:00,smartmeter,29198,,632.0,,
2023-03-23T00:05:00+09:00,smartmeter,29199,,,5.0,1.7
2023-03-23T00:06:00+09:00,smartmeter,29200,,648.0,,
2023-03-23T00:06:00+09:00,smartmeter,29201,,,5.1,1.8
2023-03-23T00:07:00+09:00,smartmeter,29202,,656.0,,
2023-03-23T00:07:00+09:00,smartmeter,29203,,,5.1,1.8
2023-03-23T00:08:00+09:00,smartmeter,29204,,640.0,,
2023-03-23T00:08:00+09:00,smartmeter,29205,,,5.0,1.8
2023-03-23T00:09:00+09:00,smartmeter,29206,,636.0,,
2023-03-23T00:09:00+09:00,smartmeter,29207,,,5.0,1.8
2023-03-23T00:10:00+09:00,smartmeter,29208,,632.0,,
2023-03-23T00:10:00+09:00,smartmeter,29209,,,4.9,1.8
2023-03-23T00:11:00+09:00,smartmeter,29210,,696.0,,
2023-03-23T00:11:00+09:00,smartmeter,29211,,,5.0,2.3
2023-03-23T00:12:00+09:00,smartmeter,29212,,704.0,,
2023-03-23T00:12:00+09:00,smartmeter,29213,,,5.4,2.0
2023-03-23T00:13:00+09:00,smartmeter,29214,,636.0,,
2023-03-23T00:13:00+09:00,smartmeter,29215,,,4.9,1.8
2023-03-23T00:14:00+09:00,smartmeter,29216,,620.0,,
2023-03-23T00:14:00+09:00,smartmeter,29217,,,4.9,1.6
2023-03-23T00:15:00+09:00,smartmeter,29218,,656.0,,
2023-03-23T00:15:00+09:00,smartmeter,29219,,,5.3,1.6
2023-03-23T00:16:00+09:00,smartmeter,29220,,724.0,,
2023-03-23T00:16:00+09:00,smartmeter,29221,,,6.0,1.6
2023-03-23T00:17:00+09:00,smartmeter,29222,,736.0,,
2023-03-23T00:17:00+09:00,smartmeter,29223,,,6.2,1.6
2023-03-23T00:18:00+09:00,smartmeter,29224,,792.0,,
2023-03-23T00:18:00+09:00,smartmeter,29225,,,6.4,1.8
2023-03-23T00:19:00+09:00,smartmeter,29226,,848.0,,
2023-03-23T00:19:00+09:00,smartmeter,29227,,,6.7,2.2
2023-03-23T00:20:00+09:00,smartmeter,29228,,784.0,,
2023-03-23T00:20:00+09:00,smartmeter,29229,,,6.7,1.6
2023-03-23T00:21:00+09:00,smartmeter,29230,,768.0,,
2023-03-23T00:21:00+09:00,smartmeter,29231,,,6.5,1.6
2023-03-23T00:22:00+09:00,smartmeter,29232,,796.0,,
2023-03-23T00:22:00+09:00,smartmeter,29233,,,6.7,1.7
2023-03-23T00:23:00+09:00,smartmeter,29234,,812.0,,
