measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-04-19T00:00:00+09:00,smartmeter,67613,,764.0,,
2023-04-19T00:00:00+09:00,smartmeter,67614,,,5.9,2.2
2023-04-19T00:00:00+09:00,smartmeter,67615,5534.98,,,
2023-04-19T00:01:00+09:00,smartmeter,67616,,728.0,,
2023-04-19T00:01:00+09:00,smartmeter,67617,,,6.0,1.8
2023-04-19T00:02:00+09:00,smartmeter,67618,,720.0,,
2023-04-19T00:02:00+09:00,smartmeter,67619,,,5.9,1.8
2023-04-19T00:03:00+09:00,smartmeter,67620,,724.0,,
2023-04-19T00:03:00+09:00,smartmeter,67621,,,5.9,1.9
2023-04-19T00:04:00+09:00,smartmeter,67622,,692.0,,
2023-04-19T00:04:00+09:00,smartmeter,67623,,,5.6,1.8
2023-04-19T00:05:00+09:00,smartmeter,67624,,680.0,,
2023-04-19T00:05:00+09:00,smartmeter,67625,,,5.6,1.8
2023-04-19T00:06:00+09:00,smartmeter,67626,,724.0,,
2023-04-19T00:06:00+09:00,smartmeter,67627,,,5.9,1.9
2023-04-19T00:07:00+09:00,smartmeter,67628,,748.0,,
2023-04-19T00:07:00+09:00,smartmeter,67629,,,5.7,2.3
2023-04-19T00:08:00+09:00,smartmeter,67630,,716.0,,
2023-04-19T00:08:00+09:00,smartmeter,67631,,,5.8,1.9
2023-04-19T00:09:00+09:00,smartmeter,67632,,696.0,,
2023-04-19T00:09:00+09:00,smartmeter,67633,,,5.7,1.8
2023-04-19T00:10:00+09:00,smartmeter,67634,,708.0,,
2023-04-19T00:10:00+09:00,smartmeter,67635,,,5.8,1.8
2023-04-19T00:11:00+09:00,smartmeter,67636,,660.0,,
2023-04-19T00:11:00+09:00,smartmeter,67637,,,5.5,1.6
2023-04-19T00:12:00+09:00,smartmeter,67638,,720.0,,
2023-04-19T00:12:00+09:00,smartmeter,67639,,,5.9,1.8
2023-04-19T00:13:00+09:00,smartmeter,67640,,712.0,,
2023-04-19T00:13:00+09:00,smartmeter,67641,,,5.7,1.9
2023-04-19T00:14:00+09:00,smartmeter,67642,,620.0,,
2023-04-19T00:14:00+09:00,smartmeter,67643,,,4.7,1.9
2023-04-19T00:15:00+09:00,smartmeter,67644,,640.0,,
2023-04-19T00:15:00+09:00,smartmeter,67645,,,4.5,2.2
2023-04-19T00:16:00+09:00,smartmeter,67646,,556.0,,
2023-04-19T00:16:00+09:00,smartmeter,67647,,,4.0,1.9
2023-04-19T00:17:00+09:00,smartmeter,67648,,540.0,,
2023-04-19T00:17:00+09:00,smartmeter,67649,,,4.1,1.7
2023-04-19T00:18:00+09:00,smartmeter,67650,,556.0,,
2023-04-19T00:18:00+09:00,smartmeter,67651,,,4.2,1.7
2023-04-19T00:19:00+09:00,smartmeter,67652,,576.0,,
2023-04-19T00:19:00+09:00,smartmeter,67653,,,4.4,1.7
2023-04-19T00:20:00+09:00,smartmeter,67654,,540.0,,
2023-04-19T00:20:00+09:00,smartmeter,67655,,,4.1,1.7
2023-04-19T00:21:00+09:00,smartmeter,67656,,572.0,,
2023-04-19T00:21:00+09:00,smartmeter,67657,,,3.9,2.4
2023-04-19T00:22:00+09:00,smartmeter,67658,,540.0,,
2023-04-19T00:22:00+09:00,smartmeter,67659,,,3.9,1.9
2023-04-19T00:23:00+09:00,smartmeter,67660,,600.0,,
2023-04-19T00:23:00+09:00,smartmeter,67661,,,4.1,2.3
2023-04-19T00:24:00+09:00,smartmeter,67662,,544.0,,
2023-04-19T00:24:00+09:00,smartmeter,67663,,,4.4,1.4
2023-04-19T00:25:00+09:00,smartmeter,67664,,500.0,,
2023-04-19T00:25:00+09:00,smartmeter,67665,,,4.1,1.4
2023-04-19T00:26:00+09:00,smartmeter,67666,,548.0,,
2023-04-19T00:26:00+09:00,smartmeter,67667,,,4.6,1.4
2023-04-19T00:27:00+09:00,smartmeter,67668,,548.0,,
2023-04-19T00:27:00+09:00,smartmeter,67669,,,4.6,1.4
2023-04-19T00:28:00+09:00,smartmeter,67670,,612.0,,
2023-04-19T00:28:00+09:00,smartmeter,67671,,,5.4,1.3
2023-04-19T00:29:00+09:00,smartmeter,67672,,640.0,,
2023-04-19T00:29:00+09:00,smartmeter,67673,,,5.6,1.4
2023-04-19T00:30:00+09:00,smartmeter,67674,,704.0,,
2023-04-19T00:30:00+09:00,smartmeter,67675,,,5.8,1.8
2023-04-19T00:30:00+09:00,smartmeter,67676,5535.3,,,
2023-04-19T00:31:00+09:00,smartmeter,67677,,660.0,,
2023-04-19T00:31:00+09:00,smartmeter,67678,,,5.7,1.4
2023-04-19T00:32:00+09:00,smartmeter,67680,,,5.8,1.3
2023-04-19T00:33:00+09:00,smartmeter,67681,,640.0,,
2023-04-19T00:33:00+09:00,smartmeter,67682,,,5.7,1.3
2023-04-19T00:35:00+09:00,smartmeter,67683,,652.0,,
2023-04-19T00:35:00+09:00,smartmeter,67684,,,5.9,1.2
2023-04-19T00:36:00+09:00,smartmeter,67685,,656.0,,
2023-04-19T00:36:00+09:00,smartmeter,67686,,,5.9,1.2
2023-04-19T00:37:00+09:00,smartmeter,67687,,656.0,,
2023-04-19T00:37:00+09:00,smartmeter,67688,,,5.9,1.2
