measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-06-02T00:00:00+09:00,smartmeter,14949,,684.0,,
2023-06-02T00:00:00+09:00,smartmeter,14950,,,5.0,2.1
2023-06-02T00:00:00+09:00,smartmeter,14951,6177.48,,,
2023-06-02T00:01:00+09:00,smartmeter,14952,,636.0,,
2023-06-02T00:01:00+09:00,smartmeter,14953,,,5.1,1.7
2023-06-02T00:02:00+09:00,smartmeter,14954,,632.0,,
2023-06-02T00:02:00+09:00,smartmeter,14955,,,5.0,1.6
2023-06-02T00:03:00+09:00,smartmeter,14956,,592.0,,
2023-06-02T00:03:00+09:00,smartmeter,14957,,,4.5,1.8
2023-06-02T00:04:00+09:00,smartmeter,14958,,564.0,,
2023-06-02T00:04:00+09:00,smartmeter,14959,,,4.5,1.6
2023-06-02T00:05:00+09:00,smartmeter,14960,,404.0,,
2023-06-02T00:05:00+09:00,smartmeter,14961,,,3.1,1.5
2023-06-02T00:06:00+09:00,smartmeter,14962,,476.0,,
2023-06-02T00:06:00+09:00,smartmeter,14963,,,3.0,2.2
2023-06-02T00:07:00+09:00,smartmeter,14964,,536.0,,
2023-06-02T00:07:00+09:00,smartmeter,14965,,,4.3,1.7
2023-06-02T00:08:00+09:00,smartmeter,14966,,480.0,,
2023-06-02T00:08:00+09:00,smartmeter,14967,,,3.8,1.6
2023-06-02T00:09:00+09:00,smartmeter,14968,,516.0,,
2023-06-02T00:09:00+09:00,smartmeter,14969,,,3.7,2.1
2023-06-02T00:10:00+09:00,smartmeter,14970,,464.0,,
2023-06-02T00:10:00+09:00,smartmeter,14971,,,3.8,1.5
2023-06-02T00:11:00+09:00,smartmeter,14972,,480.0,,
2023-06-02T00:11:00+09:00,smartmeter,14973,,,3.9,1.5
2023-06-02T00:12:00+09:00,smartmeter,14974,,516.0,,
2023-06-02T00:12:00+09:00,smartmeter,14975,,,4.0,1.9
2023-06-02T00:13:00+09:00,smartmeter,14976,,452.0,,
2023-06-02T00:13:00+09:00,smartmeter,14977,,,3.9,1.4
2023-06-02T00:14:00+09:00,smartmeter,14978,,464.0,,
2023-06-02T00:14:00+09:00,smartmeter,14979,,,4.0,1.4
