measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-07-16T00:00:00+09:00,smartmeter,140953,,532.0,,
2023-07-16T00:00:00+09:00,smartmeter,140954,,,4.7,1.3
2023-07-16T00:00:00+09:00,smartmeter,140955,6863.92,,,
2023-07-16T00:01:00+09:00,smartmeter,140956,,564.0,,
2023-07-16T00:01:00+09:00,smartmeter,140957,,,4.7,1.6
2023-07-16T00:02:00+09:00,smartmeter,140958,,548.0,,
2023-07-16T00:02:00+09:00,smartmeter,140959,,,4.8,1.4
2023-07-16T00:03:00+09:00,smartmeter,140960,,536.0,,
2023-07-16T00:03:00+09:00,smartmeter,140961,,,4.7,1.4
2023-07-16T00:04:00+09:00,smartmeter,140962,,532.0,,
2023-07-16T00:04:00+09:00,smartmeter,140963,,,4.7,1.4
2023-07-16T00:05:00+09:00,smartmeter,140964,,532.0,,
2023-07-16T00:05:00+09:00,smartmeter,140965,,,4.7,1.4
2023-07-16T00:06:00+09:00,smartmeter,140966,,544.0,,
2023-07-16T00:06:00+09:00,smartmeter,140967,,,4.8,1.4
2023-07-16T00:07:00+09:00,smartmeter,140968,,528.0,,
2023-07-16T00:07:00+09:00,smartmeter,140969,,,4.7,1.4
2023-07-16T00:08:00+09:00,smartmeter,140970,,528.0,,
2023-07-16T00:08:00+09:00,smartmeter,140971,,,4.7,1.4
2023-07-16T00:09:00+09:00,smartmeter,140972,,532.0,,
2023-07-16T00:09:00+09:00,smartmeter,140973,,,4.7,1.4
2023-07-16T00:11:00+09:00,smartmeter,140974,,520.0,,
2023-07-16T00:11:00+09:00,smartmeter,140975,,,4.8,1.2
2023-07-16T00:12:00+09:00,smartmeter,140976,,516.0,,
2023-07-16T00:12:00+09:00,smartmeter,140977,,,4.7,1.2
2023-07-16T00:13:00+09:00,smartmeter,140978,,516.0,,
2023-07-16T00:13:00+09:00,smartmeter,140979,,,4.8,1.2
2023-07-16T00:14:00+09:00,smartmeter,140980,,520.0,,
2023-07-16T00:14:00+09:00,smartmeter,140981,,,4.8,1.2
