measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-06-15T00:00:00+09:00,smartmeter,52245,,668.0,,
2023-06-15T00:00:00+09:00,smartmeter,52246,,,5.5,1.7
2023-06-15T00:00:00+09:00,smartmeter,52247,6366.25,,,
2023-06-15T00:01:00+09:00,smartmeter,52248,,620.0,,
2023-06-15T00:01:00+09:00,smartmeter,52249,,,5.4,1.4
2023-06-15T00:02:00+09:00,smartmeter,52250,,632.0,,
2023-06-15T00:02:00+09:00,smartmeter,52251,,,5.4,1.5
2023-06-15T00:03:00+09:00,smartmeter,52252,,640.0,,
2023-06-15T00:03:00+09:00,smartmeter,52253,,,5.6,1.5
2023-06-15T00:04:00+09:00,smartmeter,52254,,628.0,,
2023-06-15T00:04:00+09:00,smartmeter,52255,,,5.4,1.5
2023-06-15T00:05:00+09:00,smartmeter,52256,,628.0,,
2023-06-15T00:05:00+09:00,smartmeter,52257,,,5.4,1.5
2023-06-15T00:06:00+09:00,smartmeter,52258,,632.0,,
2023-06-15T00:06:00+09:00,smartmeter,52259,,,5.5,1.4
2023-06-15T00:07:00+09:00,smartmeter,52260,,644.0,,
2023-06-15T00:07:00+09:00,smartmeter,52261,,,5.7,1.4
2023-06-15T00:08:00+09:00,smartmeter,52262,,644.0,,
2023-06-15T00:08:00+09:00,smartmeter,52263,,,5.7,1.4
2023-06-15T00:10:00+09:00,smartmeter,52266,,668.0,,
2023-06-15T00:10:00+09:00,smartmeter,52267,,,5.9,1.4
2023-06-15T00:11:00+09:00,smartmeter,52268,,680.0,,
2023-06-15T00:13:00+09:00,smartmeter,52270,,652.0,,
2023-06-15T00:13:00+09:00,smartmeter,52271,,,5.9,1.2
2023-06-15T00:14:00+09:00,smartmeter,52272,,680.0,,
2023-06-15T00:14:00+09:00,smartmeter,52273,,,6.1,1.2
2023-06-15T00:15:00+09:00,smartmeter,52274,,656.0,,
2023-06-15T00:15:00+09:00,smartmeter,52275,,,5.9,1.2
2023-06-15T00:16:00+09:00,smartmeter,52276,,652.0,,
2023-06-15T00:16:00+09:00,smartmeter,52277,,,5.9,1.2
2023-06-15T00:17:00+09:00,smartmeter,52278,,648.0,,
2023-06-15T00:17:00+09:00,smartmeter,52279,,,5.9,1.2
2023-06-15T00:18:00+09:00,smartmeter,52280,,640.0,,
2023-06-15T00:18:00+09:00,smartmeter,52281,,,5.8,1.2
2023-06-15T00:19:00+09:00,smartmeter,52282,,640.0,,
2023-06-15T00:19:00+09:00,smartmeter,52283,,,5.8,1.3
2023-06-15T00:20:00+09:00,smartmeter,52285,,,5.6,1.2
2023-06-15T00:21:00+09:00,smartmeter,52287,,,5.6,1.6
2023-06-15T00:22:00+09:00,smartmeter,52288,,640.0,,
2023-06-15T00:23:00+09:00,smartmeter,52291,,,5.6,3.9
2023-06-15T00:24:00+09:00,smartmeter,52292,,628.0,,
2023-06-15T00:24:00+09:00,smartmeter,52293,,,5.6,1.2
2023-06-15T00:27:00+09:00,smartmeter,52296,,628.0,,
2023-06-15T00:27:00+09:00,smartmeter,52297,,,5.6,1.2
2023-06-15T00:28:00+09:00,smartmeter,52298,,628.0,,
2023-06-15T00:29:00+09:00,smartmeter,52300,,636.0,,
2023-06-15T00:29:00+09:00,smartmeter,52301,,,5.6,1.2
2023-06-15T00:30:00+09:00,smartmeter,52304,6366.58,,,
2023-06-15T00:31:00+09:00,smartmeter,52305,,640.0,,
2023-06-15T00:31:00+09:00,smartmeter,52306,,,5.7,1.2
2023-06-15T00:32:00+09:00,smartmeter,52307,,644.0,,
2023-06-15T00:32:00+09:00,smartmeter,52308,,,5.9,1.2
2023-06-15T00:35:00+09:00,smartmeter,52309,,456.0,,
2023-06-15T00:35:00+09:00,smartmeter,52310,,,4.2,1.2
2023-06-15T00:36:00+09:00,smartmeter,52311,,456.0,,
2023-06-15T00:36:00+09:00,smartmeter,52312,,,4.2,1.2
2023-06-15T00:37:00+09:00,smartmeter,52313,,452.0,,
2023-06-15T00:37:00+09:00,smartmeter,52314,,,4.2,1.2
2023-06-15T00:38:00+09:00,smartmeter,52315,,468.0,,
2023-06-15T00:38:00+09:00,smartmeter,52316,,,4.2,1.3
2023-06-15T00:39:00+09:00,smartmeter,52317,,472.0,,
2023-06-15T00:39:00+09:00,smartmeter,52318,,,4.3,1.2
2023-06-15T00:40:00+09:00,smartmeter,52319,,500.0,,
2023-06-15T00:40:00+09:00,smartmeter,52320,,,4.3,1.5
2023-06-15T00:41:00+09:00,smartmeter,52321,,464.0,,
2023-06-15T00:41:00+09:00,smartmeter,52322,,,4.3,1.2
2023-06-15T00:42:00+09:00,smartmeter,52323,,520.0,,
2023-06-15T00:42:00+09:00,smartmeter,52324,,,4.3,1.7
2023-06-15T00:43:00+09:00,smartmeter,52325,,456.0,,
2023-06-15T00:43:00+09:00,smartmeter,52326,,,4.1,1.2
2023-06-15T00:44:00+09:00,smartmeter,52327,,500.0,,
2023-06-15T00:44:00+09:00,smartmeter,52328,,,4.1,1.6
2023-06-15T00:45:00+09:00,smartmeter,52329,,452.0,,
2023-06-15T00:45:00+09:00,smartmeter,52330,,,4.0,1.2
2023-06-15T00:46:00+09:00,smartmeter,52331,,500.0,,
2023-06-15T00:46:00+09:00,smartmeter,52332,,,4.0,1.7
2023-06-15T00:47:00+09:00,smartmeter,52333,,448.0,,
2023-06-15T00:47:00+09:00,smartmeter,52334,,,4.0,1.2
2023-06-15T00:48:00+09:00,smartmeter,52335,,480.0,,
2023-06-15T00:48:00+09:00,smartmeter,52336,,,4.0,1.5
2023-06-15T00:49:00+09:00,smartmeter,52337,,440.0,,
2023-06-15T00:49:00+09:00,smartmeter,52338,,,4.0,1.2
2023-06-15T00:50:00+09:00,smartmeter,52339,,436.0,,
2023-06-15T00:50:00+09:00,smartmeter,52340,,,4.0,1.2
2023-06-15T00:51:00+09:00,smartmeter,52341,,436.0,,
2023-06-15T00:51:00+09:00,smartmeter,52342,,,3.9,1.2
2023-06-15T00:52:00+09:00,smartmeter,52343,,432.0,,
2023-06-15T00:52:00+09:00,smartmeter,52344,,,3.9,1.2
2023-06-15T00:53:00+09:00,smartmeter,52345,,436.0,,
2023-06-15T00:54:00+09:00,smartmeter,52347,,436.0,,
2023-06-15T00:54:00+09:00,smartmeter,52348,,,3.9,1.2
2023-06-15T00:55:00+09:00,smartmeter,52349,,448.0,,
2023-06-15T00:55:00+09:00,smartmeter,52350,,,4.0,1.2
2023-06-15T00:56:00+09:00,smartmeter,52351,,456.0,,
2023-06-15T00:56:00+09:00,smartmeter,52352,,,4.1,1.2
2023-06-15T00:57:00+09:00,smartmeter,52353,,452.0,,
2023-06-15T00:57:00+09:00,smartmeter,52354,,,4.2,1.2
2023-06-15T00:58:00+09:00,smartmeter,52355,,460.0,,
2023-06-15T00:58:00+09:00,smartmeter,52356,,,4.2,1.2
2023-06-15T00:59:00+09:00,smartmeter,52357,,460.0,,
2023-06-15T00:59:00+09:00,smartmeter,52358,,,4.2,1.2
2023-06-15T01:00:00+09:00,smartmeter,52359,,460.0,,
2023-06-15T01:00:00+09:00,smartmeter,52360,,,4.2,1.2
2023-06-15T01:00:00+09:00,smartmeter,52361,6366.82,,,
2023-06-15T01:01:00+09:00,smartmeter,52362,,468.0,,
2023-06-15T01:01:00+09:00,smartmeter,52363,,,4.2,1.2
2023-06-15T01:02:00+09:00,smartmeter,52364,,468.0,,
2023-06-15T01:02:00+09:00,smartmeter,52365,,,4.2,1.2
2023-06-15T01:03:00+09:00,smartmeter,52366,,468.0,,
