measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-05-20T00:00:00+09:00,smartmeter,157984,,416.0,,
2023-05-20T00:00:00+09:00,smartmeter,157985,,,3.5,1.5
2023-05-20T00:00:00+09:00,smartmeter,157986,5985.13,,,
2023-05-20T00:01:00+09:00,smartmeter,157987,,412.0,,
2023-05-20T00:01:00+09:00,smartmeter,157988,,,3.5,1.5
2023-05-20T00:02:00+09:00,smartmeter,157989,,416.0,,
2023-05-20T00:02:00+09:00,smartmeter,157990,,,3.5,1.5
2023-05-20T00:03:00+09:00,smartmeter,157991,,416.0,,
2023-05-20T00:03:00+09:00,smartmeter,157992,,,3.5,1.5
2023-05-20T00:04:00+09:00,smartmeter,157993,,444.0,,
2023-05-20T00:04:00+09:00,smartmeter,157994,,,3.6,1.6
2023-05-20T00:05:00+09:00,smartmeter,157995,,436.0,,
2023-05-20T00:05:00+09:00,smartmeter,157996,,,3.7,1.5
2023-05-20T00:06:00+09:00,smartmeter,157997,,436.0,,
2023-05-20T00:06:00+09:00,smartmeter,157998,,,3.7,1.4
2023-05-20T00:07:00+09:00,smartmeter,157999,,424.0,,
2023-05-20T00:07:00+09:00,smartmeter,158000,,,3.6,1.5
2023-05-20T00:08:00+09:00,smartmeter,158001,,452.0,,
2023-05-20T00:08:00+09:00,smartmeter,158002,,,3.5,1.8
2023-05-20T00:09:00+09:00,smartmeter,158003,,416.0,,
2023-05-20T00:09:00+09:00,smartmeter,158004,,,3.5,1.5
2023-05-20T00:10:00+09:00,smartmeter,158006,,,3.5,1.5
2023-05-20T00:11:00+09:00,smartmeter,158007,,412.0,,
2023-05-20T00:11:00+09:00,smartmeter,158008,,,3.5,1.4
2023-05-20T00:12:00+09:00,smartmeter,158009,,460.0,,
2023-05-20T00:12:00+09:00,smartmeter,158010,,,3.6,1.7
2023-05-20T00:13:00+09:00,smartmeter,158011,,416.0,,
2023-05-20T00:13:00+09:00,smartmeter,158012,,,3.7,1.3
2023-05-20T00:14:00+09:00,smartmeter,158013,,420.0,,
2023-05-20T00:14:00+09:00,smartmeter,158014,,,3.7,1.3
2023-05-20T00:15:00+09:00,smartmeter,158015,,356.0,,
2023-05-20T00:15:00+09:00,smartmeter,158016,,,3.0,1.3
2023-05-20T00:16:00+09:00,smartmeter,158017,,404.0,,
2023-05-20T00:16:00+09:00,smartmeter,158018,,,2.9,1.8
2023-05-20T00:17:00+09:00,smartmeter,158019,,336.0,,
2023-05-20T00:17:00+09:00,smartmeter,158020,,,2.8,1.3
2023-05-20T00:18:00+09:00,smartmeter,158021,,340.0,,
2023-05-20T00:18:00+09:00,smartmeter,158022,,,2.8,1.3
2023-05-20T00:19:00+09:00,smartmeter,158023,,336.0,,
2023-05-20T00:19:00+09:00,smartmeter,158024,,,2.8,1.3
2023-05-20T00:20:00+09:00,smartmeter,158025,,396.0,,
2023-05-20T00:20:00+09:00,smartmeter,158026,,,2.7,1.8
2023-05-20T00:21:00+09:00,smartmeter,158027,,328.0,,
2023-05-20T00:21:00+09:00,smartmeter,158028,,,2.7,1.3
