measured_at,sensor_id,message_id,cumlative_kwh,instant_watt,instant_ampere_R,instant_ampere_T
2023-07-17T00:00:00+09:00,smartmeter,143877,,612.0,,
2023-07-17T00:00:00+09:00,smartmeter,143878,,,5.1,1.6
2023-07-17T00:00:00+09:00,smartmeter,143879,6883.17,,,
2023-07-17T00:01:00+09:00,smartmeter,143880,,608.0,,
2023-07-17T00:01:00+09:00,smartmeter,143881,,,5.1,1.7
2023-07-17T00:02:00+09:00,smartmeter,143882,,640.0,,
2023-07-17T00:02:00+09:00,smartmeter,143883,,,5.4,1.7
2023-07-17T00:03:00+09:00,smartmeter,143884,,612.0,,
2023-07-17T00:03:00+09:00,smartmeter,143885,,,5.1,1.7
2023-07-17T00:04:00+09:00,smartmeter,143886,,640.0,,
2023-07-17T00:04:00+09:00,smartmeter,143887,,,5.3,1.7
2023-07-17T00:05:00+09:00,smartmeter,143888,,608.0,,
2023-07-17T00:05:00+09:00,smartmeter,143889,,,5.1,1.7
2023-07-17T00:06:00+09:00,smartmeter,143890,,1144.0,,
2023-07-17T00:06:00+09:00,smartmeter,143891,,,10.5,2.1
2023-07-17T00:07:00+09:00,smartmeter,143892,,608.0,,
2023-07-17T00:07:00+09:00,smartmeter,143893,,,5.1,1.6
2023-07-17T00:08:00+09:00,smartmeter,143894,,640.0,,
2023-07-17T00:08:00+09:00,smartmeter,143895,,,5.3,1.6
2023-07-17T00:09:00+09:00,smartmeter,143896,,752.0,,
2023-07-17T00:09:00+09:00,smartmeter,143897,,,6.8,1.6
2023-07-17T00:10:00+09:00,smartmeter,143898,,612.0,,
2023-07-17T00:10:00+09:00,smartmeter,143899,,,5.1,1.6
2023-07-17T00:11:00+09:00,smartmeter,143900,,632.0,,
2023-07-17T00:11:00+09:00,smartmeter,143901,,,5.1,1.8
2023-07-17T00:12:00+09:00,smartmeter,143902,,628.0,,
2023-07-17T00:12:00+09:00,smartmeter,143903,,,5.4,1.5
2023-07-17T00:13:00+09:00,smartmeter,143904,,628.0,,
2023-07-17T00:13:00+09:00,smartmeter,143905,,,5.5,1.5
2023-07-17T00:14:00+09:00,smartmeter,143906,,596.0,,
2023-07-17T00:14:00+09:00,smartmeter,143907,,,5.1,1.5
2023-07-17T00:15:00+09:00,smartmeter,143908,,600.0,,
2023-07-17T00:15:00+09:00,smartmeter,143909,,,5.1,1.5
2023-07-17T00:16:00+09:00,smartmeter,143910,,1008.0,,
2023-07-17T00:16:00+09:00,smartmeter,143911,,,9.9,1.5
2023-07-17T00:17:00+09:00,smartmeter,143912,,604.0,,
2023-07-17T00:17:00+09:00,smartmeter,143913,,,5.1,1.5
2023-07-17T00:18:00+09:00,smartmeter,143914,,608.0,,
2023-07-17T00:18:00+09:00,smartmeter,143915,,,5.2,1.5
2023-07-17T00:19:00+09:00,smartmeter,143916,,704.0,,
2023-07-17T00:19:00+09:00,smartmeter,143917,,,6.3,1.5
2023-07-17T00:20:00+09:00,smartmeter,143918,,608.0,,
